Authors,Title,Year,Link,Abstract,Author Keywords
"Kodeli I.A., Aufiero M., Zwermann W.","Comparison of deterministic and Monte Carlo codes SUSD3D, serpent and XSUSA for beta-effective sensitivity calculations",2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992020765&partnerID=40&md5=afe8bcc9c9cd56eb9152933758ac25ea,"Due to the importance of delayed neutrons for reactor safety analysis a precise knowledge of the effective delayed neutron fraction (beta effective - ¥âeff) and of the corresponding uncertainty is essential. A sensitivity benchmark exercise was organized in the scope of the Uncertainty Analysis in Modeling (UAM) project of the OECD/Nuclear Energy Agency (NEA) to develop and compare methods for the sensitivity and uncertainty computations of ¥êeff and ¥âeff. In this paper the performances of several codes and methods for the ¥âeff sensitivity and uncertainty computations are intercompared. Both deterministic (SUSD3D, XSUSA in direct perturbation mode) and Monte Carlo codes (SERPENT2) are included in the comparison study. The sensitivity coefficients of ¥âeff with respect to the basic nuclear data were calculated by deriving the Bretscher's k-ratio formula as initially proposed in 2010 following the interest expressed in the scope of the UAM project. Sensitivity and uncertainty codes were applied to several fast neutron benchmark experiments from the ICSBEP and IRPhE databases. Results of the SNEAK-7A and -7B benchmark analysis is presented here.",Benchmark experiments; Nuclear data; Reactor kinetics; Sensitivity-uncertainty analysis
"Shiba S., Sakai T.",Uncertainty analsis of fuel lattice physics using CASMO-4 with JENDL-4.0 covariance data,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986309990&partnerID=40&md5=0174ea5a67b501de7531a857444607ca,"Uncertainty analyses with respect to the nuclear covariance data are performed for BWR and PWR fuel lattices specified in the framework of UAM-LWR Benchmark Phase I. In order to evaluate the uncertainties of fuel lattice calculations due to the nuclear data uncertainties, the uncertainty analysis system using the Monte Carlo stochastic sampling method has been developed based on the lattice physics code CASMO-4. This system uses the JENDL-4.0, and it calculates the propagation of the nuclear data uncertainties represented by the nuclear covariance data into uncertainties of interest parameters. In the present study, the uncertainties of interest parameters due to nuclear data uncertainties such as neutron multiplication factors, pin power distributions and homogenized parameters in assembly models have been qualified. Then it was found that the uncertainty of the neutron multiplication factor due to nuclear data uncertainties in each model was less than 1 % dk/k. Furthermore, the uncertainties of pin power distribution in assembly models due to nuclear data uncertainties were up to approximately 0.5 %.",
"Huda A.H.N.F., Ascroft H., Barnes S.",Machinability Study of Ultrasonic Assisted Machining (UAM) of Carbon Fibre Reinforced Plastic (CFRP) with Multifaceted Tool,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978842037&doi=10.1016%2fj.procir.2016.04.041&partnerID=40&md5=5b4861edd56e3743539c68111595a2b0,"This paper discusses the conventional machining (CM) and ultrasonic assisted machining (UAM) of end milling carbon fibre reinforced plastic (CFRP). Tool condition, cutting forces and surface integrity of machined surface were evaluated. A commercially available tool with a diameter of 10mm and a nickel bonded, 420 ¥ìm diamond grit coating was used with a constant speed of 565 m/min, feed rate of 1500 mm/min and radial depth of cut of 3 mm. For UAM, a frequency of 43 kHz and amplitude of 6.9 ¥ìm were employed. UAM showed a reduction in cutting force, better tool condition and improved of surface roughness as compared to CM. ? 2016 The Authors.",Composite; End milling; Machinability; Ultrasonic Assisted Machining
"Pradella F., Pinchi V., Focardi M., Grifoni R., Palandri M., Norelli G.A.",The age estimation practice related to illegal unaccompanied minors immigration in Italy,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082365782&partnerID=40&md5=fb811222d1959af485d68674c833a505,"The migrants arrived to the Italian coasts in 2016 were 181.436, 18% more than the previous year and 6% more than the highest number ever since. An ""unaccompanied minor"" (UAM) is a third-country national or a stateless person under eighteen years of age, who arrives on the territory of the Member State unaccompanied by an adult responsible for him/her whether by law or by the practice of the Member State concerned, and for as long as he or she is not effectively taken into the care of such a person; it includes a minor who is left unaccompanied after he/she entered the territory of the Member States. As many as 95.985 UAMs applied for international protection in an EU member country just in 2015, almost four times the number registered in the previous year. The UAMs arrived in Italy were 28.283 in 2016; 94% of them were males, 92% unaccompanied, 8% of them under 15; the 53,6% is 17; the individuals between 16 and 17 are instead the 82%. Many of them (50%), 6561 in 2016, escaped from the sanctuaries, thus avoiding to be formally identified and registered in Italy in the attempt to reach more easily northern Europe countries, since The Dublin Regulations (2003) state that the asylum application should be held in the EU country of entrance or where parents reside. The age assessment procedures can therefore be considered as a relevant task that weighs in on the shoulders of the forensic experts with all the related issues and the coming of age is the important threshold. In the EU laws on asylum, the minors are considered as one of the groups of vulnerable persons towards whom Member States have specific obligations. A proper EU common formal regulation in the matter of age estimation procedures still lacks. According to the Italian legal framework in the matter, a medical examination should have been always performed but a new law completely changed the approach to the procedures of age estimation of the migrant (excluding the criminal cases) with a better adherence to the notions and concepts of vulnerability and psychological and social maturity.",
"Pradella F., Pinchi V., Focardi M., Grifoni R., Palandri M., Norelli G.-A.",The age estimation practice related to illegal unaccompanied minors immigration in Italy,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046749040&partnerID=40&md5=f867cc45108e94189079e0bc2d1f9009,"The migrants arrived to the Italian coasts in 2016 were 181.436, 18% more than the previous year and 6% more than the highest number ever since. An ¡°unaccompanied minor¡± (UAM) is a third-country national or a stateless person under eighteen years of age, who arrives on the territory of the Member State unaccompanied by an adult responsible for him/her whether by law or by the practice of the Member State concerned, and for as long as he or she is not effectively taken into the care of such a person; it includes a minor who is left unaccompanied after he/she entered the territory of the Member States. As many as 95.985 UAMs applied for international protection in an EU member country just in 2015, almost four times the number registered in the previous year. The UAMs arrived in Italy were 28.283 in 2016; 94% of them were males, 92% unaccompanied, 8% of them under 15; the 53,6% is 17; the individuals between 16 and 17 are instead the 82%. Many of them (50%), 6561 in 2016, escaped from the sanctuaries, thus avoiding to be formally identified and registered in Italy in the attempt to reach more easily northern Europe countries, since The Dublin Regulations (2003) state that the asylum application should be held in the EU country of entrance or where parents reside. The age assessment procedures can therefore be considered as a relevant task that weighs in on the shoulders of the forensic experts with all the related issues and the coming of age is the important threshold. In the EU laws on asylum, the minors are considered as one of the groups of vulnerable persons towards whom Member States have specific obligations. A proper EU common formal regulation in the matter of age estimation procedures still lacks. According to the Italian legal framework in the matter, a medical examination should have been always performed but a new law completely changed the approach to the procedures of age estimation of the migrant (excluding the criminal cases) with a better adherence to the notions and concepts of vulnerability and psychological and social maturity. ? 2017, International Organisation for Forensic Odonto-Stomatology. All rights reserved.",Age assessment; Forensic identification; Mediterranean migrations; Unaccompanied minors
"Bar?n-Sola ?., Del Campo F.F., Sanz-Alf?rez S.",Influence of glycine and arginine on cylindrospermopsin production and aoa gene expression in Aphanizomenon ovalisporum,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033444797&doi=10.3390%2ftoxins9110355&partnerID=40&md5=8485b3ec3b69898c84029b08e7a2cbb0,"Arginine (Arg) and glycine (Gly) seem to be the only substrates accepted by the amidinotransferase that catalyze the first step of the synthesis pathway of the cyanotoxin cylindrospermopsin (CYN), leading to guanidinoacetate (GAA). Here, the effect of these amino acids on the production of CYN in cultures of the cylindrospermopsin-producing strain, Aphanizomenon ovalisporum UAM-MAO, has been studied. Arg clearly increased CYN content, the increment appearing triphasic along the culture. On the contrary, Gly caused a decrease of CYN, observable from the first day on. Interestingly, the transcript of the gene ntcA, key in nitrogen metabolism control, was also enhanced in the presence of Arg and/or Gly, the trend of the transcript oscillations being like that of aoa/cyr. The inhibitory effect of Gly in CYN production seems not to result from diminishing the activity of genes considered involved in CYN synthesis, since Gly, as Arg, enhance the transcription of genes aoaA-C and cyrJ. On the other hand, culture growth is affected by Arg and Gly in a similar way to CYN production, with Arg stimulating and Gly impairing it. Taken together, our data show that the influence of both Arg and Gly on CYN changes seems not to be due to a specific effect on the first step of CYN synthesis; it rather appears to be the result of changes in the physiological cell status. ? 2017 by the authors. Licensee MDPI, Basel, Switzerland.",Aoa/cyr/ntcA genes expression; Aphanizomenon ovalisporum; Arginine; Cylindrospermopsin; Glycine; Guanidinoacetate
"Liao Z., Leung S.Y.S., Du W., Guo Z.",A Me-based rough approximation approach for multi-period and multi-product fashion assortment planning problem with substitution,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019095354&doi=10.1016%2fj.eswa.2017.04.051&partnerID=40&md5=0c921755edfc69b2a0742eb134b364a4,"Assortment planning is the process conducted by fashion retailers to determine the variety and quantity of products to sell at each sales period. As it has a great impact on the financial performance for retail stores, retailers take it as the crucial activity and the nucleus for an intelligent inventory control system. In this paper, we consider the assortment planning with substitution (a substitute product when the original choice is unavailable) under a fuzzy environment and then a fuzzy optimization model is built to obtain maximum benefits for retailers. For the fuzzy variables in the objective functions, we propose a fuzzy measure which can represent any attitudes between extremely optimistic and pessimistic to handle objective functions and get their expected value. For the constraints, a similarity relationship based on the fuzzy measure is defined, and the feasible region is addressed by the rough approximation based on this similarity relationship. Then, the lower approximation model (LAM) and the upper approximation model (UAM), which can avoid losing much information in the modeling process, are generated. To solve the model, a hybrid genetic algorithm with rough simulation is proposed. Finally, an application is used to demonstrate the practicality and effectiveness of the model and solution algorithm. ? 2017 Elsevier Ltd",Assortment planning; Fuzzy environment; Multi-objective programming model; Rough approximation
"Hursin M., Leray O., Perret G., Pautz A., Bostelmann F., Aures A., Zwermann W.",Impact of implicit effects on uncertainties and sensitivities of the Doppler coefficient of a LWR pin cell,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030485309&doi=10.1051%2fepjconf%2f201714609034&partnerID=40&md5=2a06783a3284e4ca9df95354b7e0c37d,"In the present work, PSI and GRS sensitivity analysis (SA) and uncertainty quantification (UQ) methods, SHARK-X and XSUSA respectively, are compared for reactivity coefficient calculation; for reference the results of the TSUNAMI and SAMPLER modules of the SCALE code package are also provided. The main objective of paper is to assess the impact of the implicit effect, e.g., considering the effect of cross section perturbation on the self-shielding calculation, on the Doppler coefficient SA and UQ. Analyses are done for a Light Water Reactor (LWR) pin cell based on Phase I of the UAM LWR benchmark. The negligence of implicit effects in XSUSA and TSUNAMI leads to deviations of a few percent between the sensitivity profiles compared to SAMPLER and TSUNAMI (incl. implicit effects) except for 238U elastic scattering. The implicit effect is much larger for the SHARK-X calculations because of its coarser energy group structure between 10 eV and 10 keV compared to the applied SCALE libraries. It is concluded that the influence of the implicit effect strongly depends on the energy mesh of the nuclear data library of the neutron transport solver involved in the UQ calculations and may be magnified by the response considered. ? The Authors, published by EDP Sciences, 2017.",
"Wemple C., Zwermann W.",Nuclear data uncertainty propagation by the XSUSA method in the HELIOS2 lattice code,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030479549&doi=10.1051%2fepjconf%2f201714602020&partnerID=40&md5=230d20dcf8d6e95567bb92bf3aa84bed,"Uncertainty quantification has been extensively applied to nuclear criticality analyses for many years and has recently begun to be applied to depletion calculations. However, regulatory bodies worldwide are trending toward requiring such analyses for reactor fuel cycle calculations, which also requires uncertainty propagation for isotopics and nuclear reaction rates. XSUSA is a proven methodology for cross section uncertainty propagation based on random sampling of the nuclear data according to covariance data in multi-group representation; HELIOS2 is a lattice code widely used for commercial and research reactor fuel cycle calculations. This work describes a technique to automatically propagate the nuclear data uncertainties via the XSUSA approach through fuel lattice calculations in HELIOS2. Application of the XSUSA methodology in HELIOS2 presented some unusual challenges because of the highly-processed multi-group cross section data used in commercial lattice codes. Currently, uncertainties based on the SCALE 6.1 covariance data file are being used, but the implementation can be adapted to other covariance data in multi-group structure. Pin-cell and assembly depletion calculations, based on models described in the UAM-LWR Phase I and II benchmarks, are performed and uncertainties in multiplication factor, reaction rates, isotope concentrations, and delayed-neutron data are calculated. With this extension, it will be possible for HELIOS2 users to propagate nuclear data uncertainties directly from the microscopic cross sections to subsequent core simulations. ? The Authors, published by EDP Sciences, 2017.",
"Brust-Carmona H., Mart?nez-Serrato Y., S?nchez-Quezada A., Flores-Avalos B., Alducin-Castillo J., Y??ez-suarez O.","Electroencephalographic indicators in default mode, habituation, and visual-motor association in female college students",2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040636185&doi=10.24875%2fRIC.17002309&partnerID=40&md5=c7c92f703a2a5e7edb352c6f5527d76e,"Background: Oscillations, action, and postsynaptic potentials in glial-neuronal ensembles integrate the spectral power (SP) of electroencephalographic (EEG). Our objective is to propose SP indicators of healthy brains (control groups) based on the default mode and their modifications by habituation and visual-motor association (VM-asso), to support diagnostic and rehabilitation processes. However, important differences seem to exist between men and women. Therefore, we aim to analyze EEG characteristics in a female sample. Subjects and Methods: In the current study, EEG was recorded at rest with closed eyes before and during repeated photostimulations (RPh) and before (pre) and during association of RPh with switch pressing (VM-asso) in 70 female adults. EEG was analyzed using UAM/INR software, which removes artifacts, identifies corresponding signals, selects 20 samples (2-s) from each condition, applies Welch's periodogram to calculate and average the absolute power (AP; AAPs) of ¥ä, ¥è, ¥á, and ¥â, before and during learning, and emits data to a spreadsheet. Differences in each condition were evaluated using non-parametric tests. Results: The AAPs were different; in habituation, ¥ä and ¥è increased significantly in fronto-frontal (FF) and frontocentral and decreased in the other leads. During association, they increased in FF and decreased in the other three regions, ¥á AAP decreased in all leads except in FF during habituation, and the decrement was lower in the association, ¥â AAP increased in all leads during both learning conditions. Conclusion: The SP and the topographic distribution are descriptive parameters of habituation and VM-asso; we propose them as EEG indicators.",Beta increases; Electroencephalographic descriptive parameters; Evoked/event-related oscillation; Habituation alpha inhibition; Narrowband electroencephalographic in habituation and association; Visual-motor association
"Martin A., Andrade J.",Shaping Mexico city: Evolutionary housing for low?income urban families,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030663966&doi=10.1002%2fad.2221&partnerID=40&md5=57cb8d53fbbf4d31df1e2d1fcdda63c0,"The need for affordable housing in major cities is a familiar challenge worldwide. Mexico City¡¯s poorer residents have demonstrated true ingenuity and flexibility in meeting it ? as Andrea Martin and Jorge Andrade, cofounders of the housing research collaborative Taller de Vivienda at the Metropolitan University of Mexico, explain. They outline how the form of subdivided urban colonial mansions known as vecindades has influenced that of the randomly planned self?built neighbourhoods termed colonias populares, and examine both: from initial settlement, through expansion and densification, to saturation. ? 2017 John Wiley & Sons, Ltd.",Colonias populares; Coyoacan; Fragoso family; Metropolitan University of Mexico (UAM); Mexico City; Pedregal de Santa Ursula; Professor Jorge Andrade; Reform Laws; Taller de Vivienda (TAVI); Tenochtitl?n; Vecindades; Xacalli; Xochimilco
"Steffani-Vallejo J.L., Zu?iga C., Cruz-Morales P., Lozano L., Morales M., Licona-Cassani C., Revah S., Utrilla J.","Draft genome sequence of sphingobacterium sp. CZ-UAM, isolated from a methanotrophic consortium",2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027676234&doi=10.1128%2fgenomeA.00792-17&partnerID=40&md5=9e2ace0ce0687dc667c0658d8513b0bb,Sphingobacterium sp. CZ-UAM was isolated from a methanotrophic consortium in mineral medium using methane as the only carbon source. A draft genome of 5.84 Mb with a 40.77% G+C content is reported here. This genome sequence will allow the investigation of potential methanotrophy in this isolated strain. ? 2017 Steffani-Vallejo et al.,
"Hernando Romero-Paredes R., Alvarado-Gil J.J., Arancibia-Bulnes C.A., Ramos-S?nchez V.H., Villaf?n-Vidales H.I., Espinosa-Paredes G., Abanades S.",Solar fuels production as a sustainable alternative for substituting fossil fuels: COSOL¥ð project,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023643810&doi=10.1063%2f1.4984472&partnerID=40&md5=0a51a8c14dd4fb491709ec27bb375413,"This article presents, in summary form, the characteristics of COSOL¥ð development project and some of the results obtained to date. The benefits of the work of this project will include the generation of a not polluting transportable energy feedstock from a free, abundant and available primary energy source, in an efficient method with no greenhouse gas emission. This will help to ensure energy surety to a future transportation/energy infrastructure, without any fuel import. Further technological development of thermochemical production of clean fuels, together with solar reactors and also with the possibility of determining the optical and thermal properties of the materials involved a milestone in the search for new processes for industrialization. With the above in mind, important national academic institutions: UAM, UNAM, CINVESTAV, UACH, UNISON among others, have been promoting research in solar energy technologies. The Goals and objectives are to conduct research and technological development driving high-temperature thermochemical processes using concentrated solar radiation as thermal energy source for the future sustainable development of industrial processes. It focuses on the production of clean fuels such as H2, syngas, biofuels, without excluding the re-value of materials used in the industry. This project conducts theoretical and experimental studies for the identification, characterization, and optimization of the most promising thermochemical cycles, and for the thorough investigation of the reactive chemical systems. It applies material science and nano-engineering to improve chemicals properties and stability upon cycling. The characterization of materials will serve to measure the chemical composition and purity (MOX fraction-1) of each of the samples. The characterizations also focus on the solid particle morphology (shape, size, state of aggregation, homogeneity, specific surface) images obtained from SEM / TEM and BET measurements. Likewise will the thermal and optical characterization of the influence that these parameters represent in the solar reactor. The experimental and theoretical results obtained for each redox system will be compared and analyzed to determine the cycle with the highest potential. Advances on simulation, design, construction and experimentation on solar reactors to conduct thermochemical splitting water reactions are presented. ? 2017 Author(s).",
"Pusa M., Isotalo A.",Uncertainty analysis of assembly and core-level calculations with application to CASMO-4E and SIMULATE-3,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014106104&doi=10.1016%2fj.anucene.2017.01.042&partnerID=40&md5=d167bbb50e7e0a470c3a14107825345b,"The topic of this paper is the development of sensitivity and uncertainty analysis capability to the CASMO-4/CASMO-4E ? SIMULATE-3 code sequence in the context of the OECD/NEA benchmark ¡®Uncertainty Analysis in Best-Estimate Modelling for Design, Operation and Safety Analysis of LWRs¡¯ (UAM). The developed capability uses a two-step approach. In the first step, Uncertainties in nuclear data are propagated to two-group cross sections, diffusion coefficients, and assembly discontinuity factors. This is carried out using deterministic, perturbation-theory-based uncertainty analysis methodology. In the second step, a global covariance matrix, characterizing the uncertainties of the group constants, is formed, and the uncertainties are propagated through a full core SIMULATE calculation using a stochastic approach. This system enables the analysis of nuclear data related uncertainties in assembly-homogenized group constants, assembly discontinuity factors, and pin powers, as well as full core results such as multiplication factor and power distribution. The mathematical background of the deterministic uncertainty analysis methodology is reviewed and the main conclusions related to the implementation are summarized. Numerical results are presented for the full core Three Mile Island model in exercise I-3 of the UAM benchmark at hot zero power with all rods out and inserted. The computational efficiency of the calculations is discussed. ? 2017 Elsevier Ltd",Perturbation theory; Sensitivity analysis; UAM; Uncertainty analysis
"Le?n-Mu?oz L.M., Guallar-Castill?n P., Garc?a-Esquinas E., Gal?n I., Rodr?guez-Artalejo F.",Alcohol drinking patterns and risk of functional limitations in two cohorts of older adults,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975117000&doi=10.1016%2fj.clnu.2016.05.005&partnerID=40&md5=3fb82bc584d2112eb0e1c772c4fb6583,"Background & aims Several studies have found that moderate alcohol intake is associated with lower risk of functional limitations in older adults. However, no previous investigation has assessed this association in older adults from Mediterranean countries, who show characteristic drinking patterns. Methods Data were taken from the UAM and the Seniors-ENRICA cohorts in Spain, comprising community-dwelling people aged ¡Ã60 years. At baseline, participants in both cohorts were classified as non-drinkers, ex-drinkers, moderate drinkers and heavy drinkers (the threshold between moderate and heavy intake was ¡Ã40?g/day in men and ¡Ã24?g/day in women). The Seniors-ENRICA cohort allowed assessment of a Mediterranean Drinking Pattern (MDP), defined as moderate alcohol intake, with wine preference (¡Ã80% of alcohol consumed as wine) and drinking only with meals. The incidence of limitation in mobility, agility, and instrumental activities of daily living (IADL) was ascertained in each cohort at the end of a 3.5-year follow-up. Analyses were adjusted for sex, age, education, lifestyle, BMI, chronic conditions, and functional limitations at baseline others than the studied limitation. Results Compared with non-drinkers, ex-drinkers showed a higher risk of IADL limitation (pooled adjusted odds ratio [paOR]: 1.63; 95% confidence interval [CI]: 1.04?2.21). By contrast, moderate drinkers had a lower risk of limitations in mobility (paOR: 0.80; 95% CI: 0.63?0.97), agility (paOR: 0.82; 95% CI: 0.65?0.99) and IADL (paOR: 0.54; 95% CI: 0.39?0.69). Among individuals reporting poor or fair health, the MDP was associated with lower risk of mobility limitation (aOR: 0.51; 95% CI: 0.27?0.97). Conclusion In older adults, moderate alcohol consumption, as well as the MDP in specific subgroups, is associated with lower risk of functional limitation. These results should not serve to promote alcohol intake, because older adults are particularly vulnerable to its harmful effects. ? 2016 Elsevier Ltd and European Society for Clinical Nutrition and Metabolism",Alcohol; Cohort study; Functional limitations
"Kuttiyatveetil J.R.A., Sanders D.A.R.",Analysis of plant UDP-arabinopyranose mutase (UAM): Role of divalent metals and structure prediction,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013872062&doi=10.1016%2fj.bbapap.2017.02.005&partnerID=40&md5=95411927d1826afd2e6f582cc2407df6,"UDP-arabinopyranose mutase (UAM) is a plant enzyme which interconverts UDP-arabinopyranose (UDP-Arap; a six-membered sugar) to UDP-arabinofuranose (UDP-Araf; a five-membered sugar). Plant mutases belong to a small gene family called Reversibly Glycosylated Proteins (RGPs). So far, UAM has been identified in Oryza sativa (Rice), Arabidopsis thaliana and Hordeum vulgare (Barley). The enzyme requires divalent metal ions for catalytic activity. Here, the divalent metal ion dependency of UAMs from O. sativa (rice) and A. thaliana have been studied using HPLC-based kinetic assays. It was determined that UAM from these species had the highest relative activity in a range of 40?80 ¥ìM Mn2 +. Excess Mn2 + ion concentration decreased the enzyme activity. This trend was observed when other divalent metal ions were used to test activity. To gain a perspective of the role played by the metal ion in activity, an ab initio structural model was generated based on the UAM amino acid sequence and a potential metal binding region was identified. Based on our results, we propose that the probable role of the metal in UAM is stabilizing the diphosphate of the substrate, UDP-Arap. ? 2017 Elsevier B.V.",Enzyme kinetics; L-arabinofuranose; Metalloproteins; Plant mutase; Reversibly glycosylated polypeptides; Structure prediction; UDP-arabinopyranose mutase
"Ocak I., Selcuk E.","Comparison of NATM and umbrella arch method in terms of cost, completion time, and deformation",2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017152149&doi=10.1007%2fs12517-017-2938-8&partnerID=40&md5=1729f78cde3af451b7c5870d6ef3d71b,"In all kinds of tunnel excavations, especially those excavated in cities, it is important to control surface settlements and prevent damage to the surface and subsurface structures. For this purpose, in weak rocks and soils, the umbrella arch method (UAM) has been used in addition to the new Austrian tunneling method (NATM). NATM and UAM are the best-known classical methods used in tunnel excavation. In classical tunneling, NATM is usually preferred in normal rocks. However, in some cases, NATM may be insufficient. UAM is a very effective alternative especially in soils and weak rocks. In soil and weak rocks, UAM is especially necessary to prevent excessive deformations. Selection of UAM or NATM is based on the following factors: cost comparison of NATM and UAM, allowable deformations, quality of rock or soil, application time of NATM and UAM, availability of skilled workers, and qualification level of the workers. Therefore, selecting the excavation method in these kinds of grounds is vital in terms of achieving the project goals in time, managing the project costs effectively, and controlling the probable deformations on nearby structures. A critical issue in successful tunneling application is the ability to evaluate and predict the deformations, costs, and project time. In this paper, application times, costs, and deformation effects are compared between NATM and UAM in sensitive regions at the Uskudar-Umraniye-Cekmekoy metro project (UUCMP). Also, efficiency of the deformation control of UAM is demonstrated by using the 2D numerical analysis method. UUCMP is part of the Istanbul metro network. The tunnels have a cross section of 75.60?m2 for NATM and 83.42?m2 for UAM. Geology in this section is composed of weak sandstone. Diabase and andesite dykes are also rarely observed. This study shows that the construction cost of UAM are 1.7 times more expensive than NATM. Although application time of UAM is 2.5 times longer than NATM, it is 2.5 times more efficient in controlling the deformations. This efficiency in controlling the deformations is confirmed via two-dimensional numerical analyses. ? 2017, Saudi Society for Geosciences.",Application time; Cost comparison; Deformation; NATM; Numerical analysis; Umbrella arch method
"de Beer D.A.H., Nesbitt F.D., Bell G.T., Rapuleng A.",The Universal Anaesthesia Machine (UAM): assessment of a new anaesthesia workstation built with global health in mind,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006351799&doi=10.1111%2fanae.13752&partnerID=40&md5=09b2af0e83c8dea03dbcbf33e3f0513a,"The Universal Anaesthesia Machine has been developed as a complete anaesthesia workstation for use in low- and middle-income countries, where the provision of safe general anaesthesia is often compromised by unreliable supply of electricity and anaesthetic gases. We performed a functional and clinical assessment of this anaesthetic machine, with particular reference to novel features and functioning in the intended environment. The Universal Anaesthesia Machine was found to be reliable, safe and consistent across a range of tests during targeted functional testing. ? 2016 The Association of Anaesthetists of Great Britain and Ireland",factors affecting vaporiser output; oxygen delivery: pipeline vs. cylinder; oxygen regulator: characteristics; ventilator disconnect: detection; wall oxygen failure: signs
"Olson M.G., Knapp B.O., Kabrick J.M.",Dynamics of a temperate deciduous forest under landscape-scale management: Implications for adaptability to climate change,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979747669&doi=10.1016%2fj.foreco.2016.07.033&partnerID=40&md5=6f20c01af77e27ea18aa25b75764f34c,"Landscape forest management is an approach to meeting diverse objectives that collectively span multiple spatial scales. It is critical that we understand the long-term effects of landscape management on the structure and composition of forest tree communities to ensure that these practices are sustainable. Furthermore, it is increasingly important to also consider effects of our management within the context of anticipated environmental changes, especially future climate. This study investigated two decades of tree community dynamics within a long-term, landscape-scale management experiment located in a temperate deciduous forest in southeastern Missouri, USA. This experiment tests three alternative landscape management systems: even-aged management (EAM), uneven-aged management (UAM), and no-harvest management (NHM). Specifically, we evaluated effects of landscape management alternatives on: (1) structural and compositional dynamics of the tree communities and (2) adaptability of the tree communities to projected climate change. Changes in the abundance of dominant species under these landscape management systems suggested a prevailing successional trend on these relatively xeric, oak-dominated landscapes. In the overstory layer, there was a decrease in the abundance of red oak species (Section Lobatae), mainly black oak (Quercus velutina Lam.) and scarlet oak (Quercus coccinea Muenchh.), and an increase in white oak (Quercus alba L.) suggesting a shift to white oak dominance is underway. In the midstory and understory layers, flowering dogwood (Cornus florida L.) abundance declined substantially, while maples (Acer spp. L.) and several minor species increased. Declines in shortleaf pine populations indicated that regeneration harvesting is not regenerating this species. Experiment-wide changes in tree community composition suggest that adaptability to projected future climate may have increased over the first two decades of the MOFEP experiment under all management systems and that diverse management objectives can be realized through active management, including adaptation to climate change. However, future research is needed to test this working hypothesis and to more fully evaluate the impacts of silviculture treatments within the context of projected climate. ? 2016",Adaptation; Climate change; Landscape management; Oak forests; Silviculture; Succession
"Buscaldi D., Priego B.",LIPN-UAM at EmoInt-2017: Combination of lexicon-based features and sentence-level vector representations for emotion intensity determination,2017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121231761&partnerID=40&md5=c29ebaf56f2259bc9ad5ac87188fa556,"This paper presents the combined LIPN-UAM participation in the WASSA 2017 Shared Task on Emotion Intensity. In particular, the paper provides some highlights on the system that was presented to the shared task, partly based on the Tweetaneuse system used to participate in a French Sentiment Analysis task (DEFT2017). We combined lexicon-based features with sentence-level vector representations to obtain a random forest model. ? 2017 Association for Computational Linguistics.",
